  -59.00  -35.00    3.00          0.3658E-03
  -58.00  -35.00    3.00          0.3950E-03
  -57.00  -35.00    3.00          0.5976E-03
  -56.00  -35.00    3.00          0.7131E-03
  -55.00  -35.00    3.00          0.8140E-03
  -54.00  -35.00    3.00          0.9038E-03
  -53.00  -35.00    3.00          0.1017E-02
  -52.00  -35.00    3.00          0.1186E-02
  -51.00  -35.00    3.00          0.1232E-02
  -50.00  -35.00    3.00          0.1607E-02
  -49.00  -35.00    3.00          0.1652E-02
  -48.00  -35.00    3.00          0.1571E-02
  -47.00  -35.00    3.00          0.1490E-02
  -46.00  -35.00    3.00          0.1415E-02
  -45.00  -35.00    3.00          0.1289E-02
  -44.00  -35.00    3.00          0.1214E-02
  -43.00  -35.00    3.00          0.1077E-02
  -42.00  -35.00    3.00          0.8371E-03
  -41.00  -35.00    3.00          0.6499E-03
  -40.00  -35.00    3.00          0.3421E-03
  -39.00  -35.00    3.00          0.9346E-04
  -38.00  -35.00    3.00          0.2508E-04
  -37.00  -35.00    3.00          0.0000E+00
  -36.00  -35.00    3.00          0.0000E+00
  -35.00  -35.00    3.00          0.0000E+00
  -34.00  -35.00    3.00          0.0000E+00
  -33.00  -35.00    3.00          0.0000E+00
  -32.00  -35.00    3.00          0.0000E+00
  -31.00  -35.00    3.00          0.0000E+00
  -80.00  -34.00    3.00          0.6164E-05
  -79.00  -34.00    3.00          0.1318E-04
  -78.00  -34.00    3.00          0.1395E-04
  -77.00  -34.00    3.00          0.1452E-04
  -76.00  -34.00    3.00          0.1481E-04
  -75.00  -34.00    3.00          0.1477E-04
  -74.00  -34.00    3.00          0.2160E-04
  -73.00  -34.00    3.00          0.2066E-04
  -72.00  -34.00    3.00          0.1948E-04
  -71.00  -34.00    3.00          0.1820E-04
  -70.00  -34.00    3.00          0.0000E+00
  -69.00  -34.00    3.00          0.7641E-05
  -68.00  -34.00    3.00          0.2608E-04
  -67.00  -34.00    3.00          0.2959E-04
  -66.00  -34.00    3.00          0.3628E-04
  -65.00  -34.00    3.00          0.7749E-04
  -64.00  -34.00    3.00          0.1214E-03
  -63.00  -34.00    3.00          0.1806E-03
  -62.00  -34.00    3.00          0.2098E-03
  -61.00  -34.00    3.00          0.2617E-03
  -60.00  -34.00    3.00          0.3298E-03
  -59.00  -34.00    3.00          0.4046E-03
  -58.00  -34.00    3.00          0.4785E-03
  -57.00  -34.00    3.00          0.6881E-03
  -56.00  -34.00    3.00          0.8121E-03
  -55.00  -34.00    3.00          0.8992E-03
  -54.00  -34.00    3.00          0.1016E-02
  -53.00  -34.00    3.00          0.1223E-02
  -52.00  -34.00    3.00          0.1520E-02
  -51.00  -34.00    3.00          0.1781E-02
  -50.00  -34.00    3.00          0.2149E-02
  -49.00  -34.00    3.00          0.2237E-02
  -48.00  -34.00    3.00          0.2315E-02
  -47.00  -34.00    3.00          0.2244E-02
  -46.00  -34.00    3.00          0.1983E-02
  -45.00  -34.00    3.00          0.1713E-02
  -44.00  -34.00    3.00          0.1367E-02
  -43.00  -34.00    3.00          0.1361E-02
  -42.00  -34.00    3.00          0.1127E-02
  -41.00  -34.00    3.00          0.9064E-03
  -40.00  -34.00    3.00          0.6767E-03
  -39.00  -34.00    3.00          0.3640E-03
  -38.00  -34.00    3.00          0.7266E-04
  -37.00  -34.00    3.00          0.3626E-04
  -36.00  -34.00    3.00          0.5358E-06
  -35.00  -34.00    3.00          0.0000E+00
  -34.00  -34.00    3.00          0.0000E+00
  -33.00  -34.00    3.00          0.0000E+00
  -32.00  -34.00    3.00          0.0000E+00
  -31.00  -34.00    3.00          0.0000E+00
  -80.00  -33.00    3.00          0.6229E-05
  -79.00  -33.00    3.00          0.1338E-04
  -78.00  -33.00    3.00          0.1422E-04
  -77.00  -33.00    3.00          0.1489E-04
  -76.00  -33.00    3.00          0.1527E-04
  -75.00  -33.00    3.00          0.1529E-04
  -74.00  -33.00    3.00          0.2243E-04
  -73.00  -33.00    3.00          0.2148E-04
  -72.00  -33.00    3.00          0.2025E-04
  -71.00  -33.00    3.00          0.1889E-04
  -70.00  -33.00    3.00          0.6452E-05
  -69.00  -33.00    3.00          0.8226E-05
  -68.00  -33.00    3.00          0.2629E-04
  -67.00  -33.00    3.00          0.2994E-04
  -66.00  -33.00    3.00          0.4174E-04
  -65.00  -33.00    3.00          0.8855E-04
  -64.00  -33.00    3.00          0.1298E-03
  -63.00  -33.00    3.00          0.1899E-03
  -62.00  -33.00    3.00          0.2348E-03
  -61.00  -33.00    3.00          0.3060E-03
  -60.00  -33.00    3.00          0.3922E-03
  -59.00  -33.00    3.00          0.4708E-03
  -58.00  -33.00    3.00          0.5996E-03
  -57.00  -33.00    3.00          0.8041E-03
  -56.00  -33.00    3.00          0.9219E-03
  -55.00  -33.00    3.00          0.9830E-03
  -54.00  -33.00    3.00          0.1164E-02
  -53.00  -33.00    3.00          0.1525E-02
  -52.00  -33.00    3.00          0.2018E-02
  -51.00  -33.00    3.00          0.2272E-02
  -50.00  -33.00    3.00          0.2741E-02
  -49.00  -33.00    3.00          0.2922E-02
  -48.00  -33.00    3.00          0.3076E-02
  -47.00  -33.00    3.00          0.3073E-02
  -46.00  -33.00    3.00          0.2886E-02
  -45.00  -33.00    3.00          0.2570E-02
  -44.00  -33.00    3.00          0.2217E-02
  -43.00  -33.00    3.00          0.2000E-02
  -42.00  -33.00    3.00          0.1496E-02
  -41.00  -33.00    3.00          0.1249E-02
  -40.00  -33.00    3.00          0.9985E-03
  -39.00  -33.00    3.00          0.7127E-03
  -38.00  -33.00    3.00          0.3243E-03
  -37.00  -33.00    3.00          0.9519E-04
  -36.00  -33.00    3.00          0.3680E-04
  -35.00  -33.00    3.00          0.5334E-06
  -34.00  -33.00    3.00          0.0000E+00
  -33.00  -33.00    3.00          0.0000E+00
  -32.00  -33.00    3.00          0.0000E+00
  -31.00  -33.00    3.00          0.0000E+00
  -80.00  -32.00    3.00          0.6295E-05
  -79.00  -32.00    3.00          0.1358E-04
  -78.00  -32.00    3.00          0.1451E-04
  -77.00  -32.00    3.00          0.1527E-04
  -76.00  -32.00    3.00          0.1575E-04
  -75.00  -32.00    3.00          0.1585E-04
  -74.00  -32.00    3.00          0.2332E-04
  -73.00  -32.00    3.00          0.2236E-04
  -72.00  -32.00    3.00          0.2107E-04
  -71.00  -32.00    3.00          0.1963E-04
  -70.00  -32.00    3.00          0.1817E-04
  -69.00  -32.00    3.00          0.9867E-05
  -68.00  -32.00    3.00          0.2646E-04
  -67.00  -32.00    3.00          0.3020E-04
  -66.00  -32.00    3.00          0.4661E-04
  -65.00  -32.00    3.00          0.1001E-03
  -64.00  -32.00    3.00          0.1337E-03
  -63.00  -32.00    3.00          0.1986E-03
  -62.00  -32.00    3.00          0.2643E-03
  -61.00  -32.00    3.00          0.3650E-03
  -60.00  -32.00    3.00          0.5240E-03
  -59.00  -32.00    3.00          0.6308E-03
  -58.00  -32.00    3.00          0.7388E-03
  -57.00  -32.00    3.00          0.9889E-03
  -56.00  -32.00    3.00          0.1092E-02
  -55.00  -32.00    3.00          0.1192E-02
  -54.00  -32.00    3.00          0.1428E-02
  -53.00  -32.00    3.00          0.1955E-02
  -52.00  -32.00    3.00          0.2517E-02
  -51.00  -32.00    3.00          0.2809E-02
  -50.00  -32.00    3.00          0.3467E-02
  -49.00  -32.00    3.00          0.3605E-02
  -48.00  -32.00    3.00          0.3697E-02
  -47.00  -32.00    3.00          0.3714E-02
  -46.00  -32.00    3.00          0.3654E-02
  -45.00  -32.00    3.00          0.3417E-02
  -44.00  -32.00    3.00          0.3089E-02
  -43.00  -32.00    3.00          0.2962E-02
  -42.00  -32.00    3.00          0.2188E-02
  -41.00  -32.00    3.00          0.1647E-02
  -40.00  -32.00    3.00          0.1249E-02
  -39.00  -32.00    3.00          0.9939E-03
  -38.00  -32.00    3.00          0.6890E-03
  -37.00  -32.00    3.00          0.2917E-03
